Date,ticker,source,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,adj_factor,adj_open,adj_close
2025-05-21,SMTK,yfinance,1.340000033378601,1.5,1.190000057220459,1.2400000095367432,1.2400000095367432,152300,0.0,0.0,1.0,1.340000033378601,1.2400000095367432
2025-05-22,SMTK,yfinance,1.2619999647140503,1.4500000476837158,1.2400000095367432,1.3200000524520874,1.3200000524520874,69400,0.0,0.0,1.0,1.2619999647140503,1.3200000524520874
2025-05-23,SMTK,yfinance,1.2400000095367432,1.3799999952316284,1.2400000095367432,1.3300000429153442,1.3300000429153442,48100,0.0,0.0,1.0,1.2400000095367432,1.3300000429153442
2025-05-27,SMTK,yfinance,1.409999966621399,1.4800000190734863,1.340000033378601,1.3899999856948853,1.3899999856948853,85300,0.0,0.0,1.0,1.409999966621399,1.3899999856948853
2025-05-28,SMTK,yfinance,1.3899999856948853,1.4600000381469729,1.3200000524520874,1.350000023841858,1.350000023841858,42300,0.0,0.0,1.0,1.3899999856948853,1.350000023841858
2025-05-29,SMTK,yfinance,1.3300000429153442,1.4500000476837158,1.2100000381469729,1.25,1.25,37600,0.0,0.0,1.0,1.3300000429153442,1.25
2025-05-30,SMTK,yfinance,1.340000033378601,1.3700000047683716,1.2599999904632568,1.3200000524520874,1.3200000524520874,32300,0.0,0.0,1.0,1.340000033378601,1.3200000524520874
2025-06-02,SMTK,yfinance,1.2999999523162842,1.4500000476837158,1.2999999523162842,1.4299999475479126,1.4299999475479126,35800,0.0,0.0,1.0,1.2999999523162842,1.4299999475479126
2025-06-03,SMTK,yfinance,1.3700000047683716,1.4299999475479126,1.2999999523162842,1.3700000047683716,1.3700000047683716,23300,0.0,0.0,1.0,1.3700000047683716,1.3700000047683716
2025-06-04,SMTK,yfinance,1.2999999523162842,1.4199999570846558,1.2999999523162842,1.409999966621399,1.409999966621399,65800,0.0,0.0,1.0,1.2999999523162842,1.409999966621399
2025-06-05,SMTK,yfinance,1.3899999856948853,1.440000057220459,1.2999999523162842,1.340000033378601,1.340000033378601,100700,0.0,0.0,1.0,1.3899999856948853,1.340000033378601
2025-06-06,SMTK,yfinance,1.2599999904632568,1.4299999475479126,1.2510000467300415,1.340000033378601,1.340000033378601,61700,0.0,0.0,1.0,1.2599999904632568,1.340000033378601
2025-06-09,SMTK,yfinance,1.3899999856948853,1.409999966621399,1.350000023841858,1.3869999647140503,1.3869999647140503,22400,0.0,0.0,1.0,1.3899999856948853,1.3869999647140503
2025-06-10,SMTK,yfinance,1.2999999523162842,1.3899999856948853,1.2000000476837158,1.2100000381469729,1.2100000381469729,49200,0.0,0.0,1.0,1.2999999523162842,1.2100000381469729
2025-06-11,SMTK,yfinance,1.2400000095367432,1.2999999523162842,1.100000023841858,1.1299999952316284,1.1299999952316284,85500,0.0,0.0,1.0,1.2400000095367432,1.1299999952316284
