ticker,filing_date,form,accession_number,primary_document,matched_keyword,filing_url,risk_category
WULF,2025-11-10,10-Q,0001083301-25-000099,wulf-20250930.htm,stock split,https://www.sec.gov/Archives/edgar/data/1083301/000108330125000099/wulf-20250930.htm,reverse_split
WULF,2025-11-10,10-Q,0001083301-25-000099,wulf-20250930.htm,offering,https://www.sec.gov/Archives/edgar/data/1083301/000108330125000099/wulf-20250930.htm,dilution
WULF,2025-11-10,10-Q,0001083301-25-000099,wulf-20250930.htm,warrant,https://www.sec.gov/Archives/edgar/data/1083301/000108330125000099/wulf-20250930.htm,warrants_convertibles
WULF,2025-11-10,10-Q,0001083301-25-000099,wulf-20250930.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1083301/000108330125000099/wulf-20250930.htm,warrants_convertibles
WULF,2025-11-10,10-Q,0001083301-25-000099,wulf-20250930.htm,delisting,https://www.sec.gov/Archives/edgar/data/1083301/000108330125000099/wulf-20250930.htm,delisting_compliance
WULF,2025-11-10,10-Q,0001083301-25-000099,wulf-20250930.htm,dilution,https://www.sec.gov/Archives/edgar/data/1083301/000108330125000099/wulf-20250930.htm,dilution
OPEN,2025-11-07,424B5,0001140361-25-040965,ny20058304x4_424b5.htm,offering,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040965/ny20058304x4_424b5.htm,dilution
OPEN,2025-11-07,424B5,0001140361-25-040965,ny20058304x4_424b5.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040965/ny20058304x4_424b5.htm,other
OPEN,2025-11-07,424B5,0001140361-25-040965,ny20058304x4_424b5.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040965/ny20058304x4_424b5.htm,dilution
OPEN,2025-11-07,424B5,0001140361-25-040965,ny20058304x4_424b5.htm,warrant,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040965/ny20058304x4_424b5.htm,warrants_convertibles
OPEN,2025-11-07,424B5,0001140361-25-040965,ny20058304x4_424b5.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040965/ny20058304x4_424b5.htm,warrants_convertibles
OPEN,2025-11-07,424B5,0001140361-25-040965,ny20058304x4_424b5.htm,compliance,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040965/ny20058304x4_424b5.htm,delisting_compliance
OPEN,2025-11-06,10-Q,0001801169-25-000092,open-20250930.htm,offering,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000092/open-20250930.htm,dilution
OPEN,2025-11-06,10-Q,0001801169-25-000092,open-20250930.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000092/open-20250930.htm,other
OPEN,2025-11-06,10-Q,0001801169-25-000092,open-20250930.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000092/open-20250930.htm,dilution
OPEN,2025-11-06,10-Q,0001801169-25-000092,open-20250930.htm,warrant,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000092/open-20250930.htm,warrants_convertibles
OPEN,2025-11-06,10-Q,0001801169-25-000092,open-20250930.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000092/open-20250930.htm,warrants_convertibles
OPEN,2025-11-06,10-Q,0001801169-25-000092,open-20250930.htm,delisting,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000092/open-20250930.htm,delisting_compliance
OPEN,2025-11-06,10-Q,0001801169-25-000092,open-20250930.htm,compliance,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000092/open-20250930.htm,delisting_compliance
OPEN,2025-11-06,10-Q,0001801169-25-000092,open-20250930.htm,dilution,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000092/open-20250930.htm,dilution
OPEN,2025-11-06,8-K,0001140361-25-040804,ny20058304x2_8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040804/ny20058304x2_8k.htm,dilution
OPEN,2025-11-06,8-K,0001140361-25-040804,ny20058304x2_8k.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040804/ny20058304x2_8k.htm,other
OPEN,2025-11-06,8-K,0001140361-25-040804,ny20058304x2_8k.htm,warrant,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040804/ny20058304x2_8k.htm,warrants_convertibles
OPEN,2025-11-06,8-K,0001140361-25-040804,ny20058304x2_8k.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040804/ny20058304x2_8k.htm,warrants_convertibles
OPEN,2025-11-06,424B5,0001140361-25-040822,ny20058304x1_424b5.htm,offering,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040822/ny20058304x1_424b5.htm,dilution
OPEN,2025-11-06,424B5,0001140361-25-040822,ny20058304x1_424b5.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040822/ny20058304x1_424b5.htm,other
OPEN,2025-11-06,424B5,0001140361-25-040822,ny20058304x1_424b5.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040822/ny20058304x1_424b5.htm,dilution
OPEN,2025-11-06,424B5,0001140361-25-040822,ny20058304x1_424b5.htm,warrant,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040822/ny20058304x1_424b5.htm,warrants_convertibles
OPEN,2025-11-06,424B5,0001140361-25-040822,ny20058304x1_424b5.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040822/ny20058304x1_424b5.htm,warrants_convertibles
OPEN,2025-11-06,424B5,0001140361-25-040822,ny20058304x1_424b5.htm,compliance,https://www.sec.gov/Archives/edgar/data/1801169/000114036125040822/ny20058304x1_424b5.htm,delisting_compliance
SOUN,2025-11-06,8-K,0001840856-25-000018,soun-20251106.htm,warrant,https://www.sec.gov/Archives/edgar/data/1840856/000184085625000018/soun-20251106.htm,warrants_convertibles
CAN,2025-11-04,424B5,0001104659-25-106149,tm2530041-1_424b5.htm,offering,https://www.sec.gov/Archives/edgar/data/1780652/000110465925106149/tm2530041-1_424b5.htm,dilution
CAN,2025-11-04,424B5,0001104659-25-106149,tm2530041-1_424b5.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1780652/000110465925106149/tm2530041-1_424b5.htm,other
CAN,2025-11-04,424B5,0001104659-25-106149,tm2530041-1_424b5.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1780652/000110465925106149/tm2530041-1_424b5.htm,dilution
CAN,2025-11-04,424B5,0001104659-25-106149,tm2530041-1_424b5.htm,ATM offering,https://www.sec.gov/Archives/edgar/data/1780652/000110465925106149/tm2530041-1_424b5.htm,dilution
CAN,2025-11-04,424B5,0001104659-25-106149,tm2530041-1_424b5.htm,warrant,https://www.sec.gov/Archives/edgar/data/1780652/000110465925106149/tm2530041-1_424b5.htm,warrants_convertibles
CAN,2025-11-04,424B5,0001104659-25-106149,tm2530041-1_424b5.htm,delisting,https://www.sec.gov/Archives/edgar/data/1780652/000110465925106149/tm2530041-1_424b5.htm,delisting_compliance
CAN,2025-11-04,424B5,0001104659-25-106149,tm2530041-1_424b5.htm,compliance,https://www.sec.gov/Archives/edgar/data/1780652/000110465925106149/tm2530041-1_424b5.htm,delisting_compliance
CAN,2025-11-04,424B5,0001104659-25-106149,tm2530041-1_424b5.htm,dilution,https://www.sec.gov/Archives/edgar/data/1780652/000110465925106149/tm2530041-1_424b5.htm,dilution
RIOT,2025-10-30,10-Q,0001104659-25-104466,riot-20250930x10q.htm,offering,https://www.sec.gov/Archives/edgar/data/1167419/000110465925104466/riot-20250930x10q.htm,dilution
RIOT,2025-10-30,10-Q,0001104659-25-104466,riot-20250930x10q.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1167419/000110465925104466/riot-20250930x10q.htm,dilution
RIOT,2025-10-30,10-Q,0001104659-25-104466,riot-20250930x10q.htm,ATM offering,https://www.sec.gov/Archives/edgar/data/1167419/000110465925104466/riot-20250930x10q.htm,dilution
RIOT,2025-10-30,10-Q,0001104659-25-104466,riot-20250930x10q.htm,warrant,https://www.sec.gov/Archives/edgar/data/1167419/000110465925104466/riot-20250930x10q.htm,warrants_convertibles
RIOT,2025-10-30,10-Q,0001104659-25-104466,riot-20250930x10q.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1167419/000110465925104466/riot-20250930x10q.htm,warrants_convertibles
RIOT,2025-10-30,10-Q,0001104659-25-104466,riot-20250930x10q.htm,dilution,https://www.sec.gov/Archives/edgar/data/1167419/000110465925104466/riot-20250930x10q.htm,dilution
CAN,2025-10-24,424B5,0001104659-25-102125,tm2529349-2_424b5.htm,offering,https://www.sec.gov/Archives/edgar/data/1780652/000110465925102125/tm2529349-2_424b5.htm,dilution
CAN,2025-10-24,424B5,0001104659-25-102125,tm2529349-2_424b5.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1780652/000110465925102125/tm2529349-2_424b5.htm,other
CAN,2025-10-24,424B5,0001104659-25-102125,tm2529349-2_424b5.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1780652/000110465925102125/tm2529349-2_424b5.htm,dilution
CAN,2025-10-24,424B5,0001104659-25-102125,tm2529349-2_424b5.htm,ATM offering,https://www.sec.gov/Archives/edgar/data/1780652/000110465925102125/tm2529349-2_424b5.htm,dilution
CAN,2025-10-24,424B5,0001104659-25-102125,tm2529349-2_424b5.htm,warrant,https://www.sec.gov/Archives/edgar/data/1780652/000110465925102125/tm2529349-2_424b5.htm,warrants_convertibles
CAN,2025-10-24,424B5,0001104659-25-102125,tm2529349-2_424b5.htm,delisting,https://www.sec.gov/Archives/edgar/data/1780652/000110465925102125/tm2529349-2_424b5.htm,delisting_compliance
CAN,2025-10-24,424B5,0001104659-25-102125,tm2529349-2_424b5.htm,compliance,https://www.sec.gov/Archives/edgar/data/1780652/000110465925102125/tm2529349-2_424b5.htm,delisting_compliance
CAN,2025-10-24,424B5,0001104659-25-102125,tm2529349-2_424b5.htm,dilution,https://www.sec.gov/Archives/edgar/data/1780652/000110465925102125/tm2529349-2_424b5.htm,dilution
VVOS,2025-10-24,424B5,0001493152-25-019362,form424b5.htm,offering,https://www.sec.gov/Archives/edgar/data/1716166/000149315225019362/form424b5.htm,dilution
VVOS,2025-10-24,8-K,0001493152-25-019359,form8-k.htm,offering,https://www.sec.gov/Archives/edgar/data/1716166/000149315225019359/form8-k.htm,dilution
CXAI,2025-10-23,424B3,0001829126-25-008391,cxapp_424b3.htm,warrant,https://www.sec.gov/Archives/edgar/data/1820875/000182912625008391/cxapp_424b3.htm,warrants_convertibles
LAES,2025-10-20,424B3,0001193805-25-001475,e664912_424b3-sealsq.htm,offering,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001475/e664912_424b3-sealsq.htm,dilution
LAES,2025-10-20,424B3,0001193805-25-001475,e664912_424b3-sealsq.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001475/e664912_424b3-sealsq.htm,other
LAES,2025-10-20,424B3,0001193805-25-001475,e664912_424b3-sealsq.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001475/e664912_424b3-sealsq.htm,dilution
LAES,2025-10-20,424B3,0001193805-25-001475,e664912_424b3-sealsq.htm,warrant,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001475/e664912_424b3-sealsq.htm,warrants_convertibles
LAES,2025-10-20,424B3,0001193805-25-001475,e664912_424b3-sealsq.htm,compliance,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001475/e664912_424b3-sealsq.htm,delisting_compliance
LAES,2025-10-20,424B3,0001193805-25-001475,e664912_424b3-sealsq.htm,dilution,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001475/e664912_424b3-sealsq.htm,dilution
BBAI,2025-10-17,DEF 14A,0001193125-25-241870,d62721ddef14a.htm,offering,https://www.sec.gov/Archives/edgar/data/1836981/000119312525241870/d62721ddef14a.htm,dilution
BBAI,2025-10-17,DEF 14A,0001193125-25-241870,d62721ddef14a.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000119312525241870/d62721ddef14a.htm,warrants_convertibles
BBAI,2025-10-17,DEF 14A,0001193125-25-241870,d62721ddef14a.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1836981/000119312525241870/d62721ddef14a.htm,warrants_convertibles
LAES,2025-10-16,424B5,0001193805-25-001464,e664909_424b5-sealsq.htm,stock split,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001464/e664909_424b5-sealsq.htm,reverse_split
LAES,2025-10-16,424B5,0001193805-25-001464,e664909_424b5-sealsq.htm,offering,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001464/e664909_424b5-sealsq.htm,dilution
LAES,2025-10-16,424B5,0001193805-25-001464,e664909_424b5-sealsq.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001464/e664909_424b5-sealsq.htm,other
LAES,2025-10-16,424B5,0001193805-25-001464,e664909_424b5-sealsq.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001464/e664909_424b5-sealsq.htm,dilution
LAES,2025-10-16,424B5,0001193805-25-001464,e664909_424b5-sealsq.htm,warrant,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001464/e664909_424b5-sealsq.htm,warrants_convertibles
LAES,2025-10-16,424B5,0001193805-25-001464,e664909_424b5-sealsq.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001464/e664909_424b5-sealsq.htm,warrants_convertibles
LAES,2025-10-16,424B5,0001193805-25-001464,e664909_424b5-sealsq.htm,compliance,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001464/e664909_424b5-sealsq.htm,delisting_compliance
LAES,2025-10-16,424B5,0001193805-25-001464,e664909_424b5-sealsq.htm,dilution,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001464/e664909_424b5-sealsq.htm,dilution
BBAI,2025-10-14,8-K,0001836981-25-000015,bbai-20251014.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000015/bbai-20251014.htm,warrants_convertibles
LAES,2025-10-07,424B5,0001193805-25-001417,e664888_424b5-sealsq.htm,stock split,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001417/e664888_424b5-sealsq.htm,reverse_split
LAES,2025-10-07,424B5,0001193805-25-001417,e664888_424b5-sealsq.htm,offering,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001417/e664888_424b5-sealsq.htm,dilution
LAES,2025-10-07,424B5,0001193805-25-001417,e664888_424b5-sealsq.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001417/e664888_424b5-sealsq.htm,other
LAES,2025-10-07,424B5,0001193805-25-001417,e664888_424b5-sealsq.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001417/e664888_424b5-sealsq.htm,dilution
LAES,2025-10-07,424B5,0001193805-25-001417,e664888_424b5-sealsq.htm,warrant,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001417/e664888_424b5-sealsq.htm,warrants_convertibles
LAES,2025-10-07,424B5,0001193805-25-001417,e664888_424b5-sealsq.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001417/e664888_424b5-sealsq.htm,warrants_convertibles
LAES,2025-10-07,424B5,0001193805-25-001417,e664888_424b5-sealsq.htm,compliance,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001417/e664888_424b5-sealsq.htm,delisting_compliance
LAES,2025-10-07,424B5,0001193805-25-001417,e664888_424b5-sealsq.htm,dilution,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001417/e664888_424b5-sealsq.htm,dilution
KULR,2025-10-06,DEF 14A,0001104659-25-096890,tm2526912d1_def14a.htm,reverse split,https://www.sec.gov/Archives/edgar/data/1662684/000110465925096890/tm2526912d1_def14a.htm,reverse_split
KULR,2025-10-06,DEF 14A,0001104659-25-096890,tm2526912d1_def14a.htm,stock split,https://www.sec.gov/Archives/edgar/data/1662684/000110465925096890/tm2526912d1_def14a.htm,reverse_split
KULR,2025-10-06,DEF 14A,0001104659-25-096890,tm2526912d1_def14a.htm,offering,https://www.sec.gov/Archives/edgar/data/1662684/000110465925096890/tm2526912d1_def14a.htm,dilution
KULR,2025-10-06,DEF 14A,0001104659-25-096890,tm2526912d1_def14a.htm,warrant,https://www.sec.gov/Archives/edgar/data/1662684/000110465925096890/tm2526912d1_def14a.htm,warrants_convertibles
KULR,2025-10-06,DEF 14A,0001104659-25-096890,tm2526912d1_def14a.htm,going concern,https://www.sec.gov/Archives/edgar/data/1662684/000110465925096890/tm2526912d1_def14a.htm,going_concern
KULR,2025-10-06,DEF 14A,0001104659-25-096890,tm2526912d1_def14a.htm,compliance,https://www.sec.gov/Archives/edgar/data/1662684/000110465925096890/tm2526912d1_def14a.htm,delisting_compliance
KULR,2025-10-06,DEF 14A,0001104659-25-096890,tm2526912d1_def14a.htm,dilution,https://www.sec.gov/Archives/edgar/data/1662684/000110465925096890/tm2526912d1_def14a.htm,dilution
BBAI,2025-10-03,PRE 14A,0001193125-25-230388,d62721dpre14a.htm,offering,https://www.sec.gov/Archives/edgar/data/1836981/000119312525230388/d62721dpre14a.htm,dilution
BBAI,2025-10-03,PRE 14A,0001193125-25-230388,d62721dpre14a.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000119312525230388/d62721dpre14a.htm,warrants_convertibles
BBAI,2025-10-03,PRE 14A,0001193125-25-230388,d62721dpre14a.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1836981/000119312525230388/d62721dpre14a.htm,warrants_convertibles
KULR,2025-09-30,424B5,0001104659-25-094763,tm2526981d1_424b5.htm,offering,https://www.sec.gov/Archives/edgar/data/1662684/000110465925094763/tm2526981d1_424b5.htm,dilution
VVOS,2025-09-29,DEF 14A,0001493152-25-015837,formdef14a.htm,stock split,https://www.sec.gov/Archives/edgar/data/1716166/000149315225015837/formdef14a.htm,reverse_split
VVOS,2025-09-29,DEF 14A,0001493152-25-015837,formdef14a.htm,offering,https://www.sec.gov/Archives/edgar/data/1716166/000149315225015837/formdef14a.htm,dilution
VVOS,2025-09-29,DEF 14A,0001493152-25-015837,formdef14a.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1716166/000149315225015837/formdef14a.htm,other
VVOS,2025-09-29,DEF 14A,0001493152-25-015837,formdef14a.htm,warrant,https://www.sec.gov/Archives/edgar/data/1716166/000149315225015837/formdef14a.htm,warrants_convertibles
VVOS,2025-09-29,DEF 14A,0001493152-25-015837,formdef14a.htm,going concern,https://www.sec.gov/Archives/edgar/data/1716166/000149315225015837/formdef14a.htm,going_concern
VVOS,2025-09-29,DEF 14A,0001493152-25-015837,formdef14a.htm,compliance,https://www.sec.gov/Archives/edgar/data/1716166/000149315225015837/formdef14a.htm,delisting_compliance
OPEN,2025-09-17,8-K,0001801169-25-000082,open-20250916.htm,offering,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000082/open-20250916.htm,dilution
OPEN,2025-09-17,8-K,0001801169-25-000082,open-20250916.htm,compliance,https://www.sec.gov/Archives/edgar/data/1801169/000180116925000082/open-20250916.htm,delisting_compliance
OPEN,2025-09-11,8-K,0001140361-25-034609,ef20055426_8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1801169/000114036125034609/ef20055426_8k.htm,dilution
SOUN,2025-09-09,8-K,0001213900-25-086243,ea0256604-8k_sound.htm,warrant,https://www.sec.gov/Archives/edgar/data/1840856/000121390025086243/ea0256604-8k_sound.htm,warrants_convertibles
NOTV,2025-08-29,S-3,0001628280-25-041413,inotiv-formsx3.htm,offering,https://www.sec.gov/Archives/edgar/data/720154/000162828025041413/inotiv-formsx3.htm,dilution
NOTV,2025-08-29,S-3,0001628280-25-041413,inotiv-formsx3.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/720154/000162828025041413/inotiv-formsx3.htm,dilution
NOTV,2025-08-29,S-3,0001628280-25-041413,inotiv-formsx3.htm,warrant,https://www.sec.gov/Archives/edgar/data/720154/000162828025041413/inotiv-formsx3.htm,warrants_convertibles
NOTV,2025-08-29,S-3,0001628280-25-041413,inotiv-formsx3.htm,going concern,https://www.sec.gov/Archives/edgar/data/720154/000162828025041413/inotiv-formsx3.htm,going_concern
NOTV,2025-08-29,S-3,0001628280-25-041413,inotiv-formsx3.htm,compliance,https://www.sec.gov/Archives/edgar/data/720154/000162828025041413/inotiv-formsx3.htm,delisting_compliance
NOTV,2025-08-29,S-3,0001628280-25-041413,inotiv-formsx3.htm,dilution,https://www.sec.gov/Archives/edgar/data/720154/000162828025041413/inotiv-formsx3.htm,dilution
BBAI,2025-08-15,8-K,0001836981-25-000010,bbai-20250812.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000010/bbai-20250812.htm,warrants_convertibles
BBAI,2025-08-11,10-Q,0001628280-25-039629,bbai-20250630.htm,stock split,https://www.sec.gov/Archives/edgar/data/1836981/000162828025039629/bbai-20250630.htm,reverse_split
BBAI,2025-08-11,10-Q,0001628280-25-039629,bbai-20250630.htm,offering,https://www.sec.gov/Archives/edgar/data/1836981/000162828025039629/bbai-20250630.htm,dilution
BBAI,2025-08-11,10-Q,0001628280-25-039629,bbai-20250630.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1836981/000162828025039629/bbai-20250630.htm,other
BBAI,2025-08-11,10-Q,0001628280-25-039629,bbai-20250630.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1836981/000162828025039629/bbai-20250630.htm,dilution
BBAI,2025-08-11,10-Q,0001628280-25-039629,bbai-20250630.htm,ATM offering,https://www.sec.gov/Archives/edgar/data/1836981/000162828025039629/bbai-20250630.htm,dilution
BBAI,2025-08-11,10-Q,0001628280-25-039629,bbai-20250630.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000162828025039629/bbai-20250630.htm,warrants_convertibles
BBAI,2025-08-11,10-Q,0001628280-25-039629,bbai-20250630.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1836981/000162828025039629/bbai-20250630.htm,warrants_convertibles
BBAI,2025-08-11,10-Q,0001628280-25-039629,bbai-20250630.htm,compliance,https://www.sec.gov/Archives/edgar/data/1836981/000162828025039629/bbai-20250630.htm,delisting_compliance
BBAI,2025-08-11,8-K,0001628280-25-039572,bbai-20250811.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000162828025039572/bbai-20250811.htm,warrants_convertibles
SOUN,2025-08-11,10-Q,0001628280-25-039596,soun-20250630.htm,offering,https://www.sec.gov/Archives/edgar/data/1840856/000162828025039596/soun-20250630.htm,dilution
SOUN,2025-08-11,10-Q,0001628280-25-039596,soun-20250630.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1840856/000162828025039596/soun-20250630.htm,dilution
SOUN,2025-08-11,10-Q,0001628280-25-039596,soun-20250630.htm,warrant,https://www.sec.gov/Archives/edgar/data/1840856/000162828025039596/soun-20250630.htm,warrants_convertibles
SOUN,2025-08-11,10-Q,0001628280-25-039596,soun-20250630.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1840856/000162828025039596/soun-20250630.htm,warrants_convertibles
SOUN,2025-08-11,10-Q,0001628280-25-039596,soun-20250630.htm,going concern,https://www.sec.gov/Archives/edgar/data/1840856/000162828025039596/soun-20250630.htm,going_concern
SOUN,2025-08-11,10-Q,0001628280-25-039596,soun-20250630.htm,compliance,https://www.sec.gov/Archives/edgar/data/1840856/000162828025039596/soun-20250630.htm,delisting_compliance
MVIS,2025-08-08,10-Q,0001641172-25-022632,form10-q.htm,offering,https://www.sec.gov/Archives/edgar/data/65770/000164117225022632/form10-q.htm,dilution
MVIS,2025-08-08,10-Q,0001641172-25-022632,form10-q.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/65770/000164117225022632/form10-q.htm,dilution
MVIS,2025-08-08,10-Q,0001641172-25-022632,form10-q.htm,warrant,https://www.sec.gov/Archives/edgar/data/65770/000164117225022632/form10-q.htm,warrants_convertibles
MVIS,2025-08-08,10-Q,0001641172-25-022632,form10-q.htm,convertible note,https://www.sec.gov/Archives/edgar/data/65770/000164117225022632/form10-q.htm,warrants_convertibles
MVIS,2025-08-08,10-Q,0001641172-25-022632,form10-q.htm,going concern,https://www.sec.gov/Archives/edgar/data/65770/000164117225022632/form10-q.htm,going_concern
MVIS,2025-08-08,10-Q,0001641172-25-022632,form10-q.htm,delisting,https://www.sec.gov/Archives/edgar/data/65770/000164117225022632/form10-q.htm,delisting_compliance
MVIS,2025-08-08,10-Q,0001641172-25-022632,form10-q.htm,compliance,https://www.sec.gov/Archives/edgar/data/65770/000164117225022632/form10-q.htm,delisting_compliance
MVIS,2025-08-08,10-Q,0001641172-25-022632,form10-q.htm,dilution,https://www.sec.gov/Archives/edgar/data/65770/000164117225022632/form10-q.htm,dilution
NOTV,2025-08-07,10-Q,0001628280-25-039017,notv-20250630.htm,offering,https://www.sec.gov/Archives/edgar/data/720154/000162828025039017/notv-20250630.htm,dilution
NOTV,2025-08-07,10-Q,0001628280-25-039017,notv-20250630.htm,warrant,https://www.sec.gov/Archives/edgar/data/720154/000162828025039017/notv-20250630.htm,warrants_convertibles
NOTV,2025-08-07,10-Q,0001628280-25-039017,notv-20250630.htm,going concern,https://www.sec.gov/Archives/edgar/data/720154/000162828025039017/notv-20250630.htm,going_concern
NOTV,2025-08-07,10-Q,0001628280-25-039017,notv-20250630.htm,compliance,https://www.sec.gov/Archives/edgar/data/720154/000162828025039017/notv-20250630.htm,delisting_compliance
SOUN,2025-08-07,8-K,0001628280-25-038931,soun-20250807.htm,warrant,https://www.sec.gov/Archives/edgar/data/1840856/000162828025038931/soun-20250807.htm,warrants_convertibles
RIOT,2025-07-31,10-Q,0001558370-25-009896,riot-20250630x10q.htm,offering,https://www.sec.gov/Archives/edgar/data/1167419/000155837025009896/riot-20250630x10q.htm,dilution
RIOT,2025-07-31,10-Q,0001558370-25-009896,riot-20250630x10q.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1167419/000155837025009896/riot-20250630x10q.htm,dilution
RIOT,2025-07-31,10-Q,0001558370-25-009896,riot-20250630x10q.htm,ATM offering,https://www.sec.gov/Archives/edgar/data/1167419/000155837025009896/riot-20250630x10q.htm,dilution
RIOT,2025-07-31,10-Q,0001558370-25-009896,riot-20250630x10q.htm,warrant,https://www.sec.gov/Archives/edgar/data/1167419/000155837025009896/riot-20250630x10q.htm,warrants_convertibles
RIOT,2025-07-31,10-Q,0001558370-25-009896,riot-20250630x10q.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1167419/000155837025009896/riot-20250630x10q.htm,warrants_convertibles
RIOT,2025-07-31,10-Q,0001558370-25-009896,riot-20250630x10q.htm,dilution,https://www.sec.gov/Archives/edgar/data/1167419/000155837025009896/riot-20250630x10q.htm,dilution
BBAI,2025-07-17,8-K,0001836981-25-000007,bbai-20250714.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000007/bbai-20250714.htm,warrants_convertibles
LAES,2025-07-15,424B5,0001193805-25-001018,e664696_424b5-sealsq.htm,stock split,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001018/e664696_424b5-sealsq.htm,reverse_split
LAES,2025-07-15,424B5,0001193805-25-001018,e664696_424b5-sealsq.htm,offering,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001018/e664696_424b5-sealsq.htm,dilution
LAES,2025-07-15,424B5,0001193805-25-001018,e664696_424b5-sealsq.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001018/e664696_424b5-sealsq.htm,other
LAES,2025-07-15,424B5,0001193805-25-001018,e664696_424b5-sealsq.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001018/e664696_424b5-sealsq.htm,dilution
LAES,2025-07-15,424B5,0001193805-25-001018,e664696_424b5-sealsq.htm,warrant,https://www.sec.gov/Archives/edgar/data/1951222/000119380525001018/e664696_424b5-sealsq.htm,warrants_convertibles
